product_id,name,price,image_path,features,category,theme,source_url,crawled_at,description
2301047,오쏘몰 이뮨 멀티비타민&미네랄 7입 - 로네펠트 에디션 (티백 5종증정),38000.0,images/2301047/main.jpg,images/2301047/detail1.jpg; images/2301047/detail2.jpg; images/2301047/detail3.jpg; images/2301047/detail4.jpg; images/2301047/detail5.jpg; images/2301047/detail6.gif; images/2301047/detail7.jpg; images/2301047/detail8.jpg; images/2301047/detail9.jpg; images/2301047/detail10.jpg; images/2301047/detail11.jpg,추천선물,,https://gift.kakao.com/product/2301047,2025-11-23T21:46:58,"오쏘몰 이뮨 멀티비타민&미네랄 7입 - 로네펠트 에디션은 독일에서 제조된 고급 멀티비타민 제품으로, 티백 5종이 증정되어 더욱 풍성한 선물로 적합하다. 푸른색과 화이트 컬러의 세련된 패키지와 함께, 18종의 비타민과 미네랄이 면역력 강화와 영양 균형을 돕는다. 로네펠트의 프리미엄 티백은 다양한 향미로 아침 차 시간을 더욱 즐겁게 만든다. 이 제품은 건강기능식품으로, 과학적 근거와 검증된 품질로 독일 최고의 브랜드상을 수상한 신뢰할 수 있는 제품이다."
7609867,농협안심한우 1등급 '구이의 정석' 세트 600g (등심300g+갈비살150g+채끝150g),64900.0,images/7609867/main.jpg,images/7609867/detail1.jpg; images/7609867/detail2.jpg; images/7609867/detail3.gif; images/7609867/detail4.jpg; images/7609867/detail5.gif; images/7609867/detail6.gif; images/7609867/detail7.jpg; images/7609867/detail8.jpg; images/7609867/detail9.jpg; images/7609867/detail10.jpg; images/7609867/detail11.jpg; images/7609867/detail12.gif; images/7609867/detail13.jpg; images/7609867/detail14.jpg; images/7609867/detail15.jpg; images/7609867/detail16.jpg; images/7609867/detail17.jpg; images/7609867/detail18.jpg; images/7609867/detail19.jpg; images/7609867/detail20.jpg; images/7609867/detail21.jpg; images/7609867/detail22.jpg; images/7609867/detail23.jpg; images/7609867/detail24.jpg; images/7609867/detail25.jpg; images/7609867/detail26.jpg; images/7609867/detail27.jpg; images/7609867/detail28.jpg; images/7609867/detail29.jpg; images/7609867/detail30.jpg; images/7609867/detail31.jpg; images/7609867/detail32.jpg,추천선물,,https://gift.kakao.com/product/7609867,2025-11-23T21:47:39,"농협안심한우 1등급 '구이의 정석' 세트는 등심 300g, 갈비살 150g, 채끝 150g으로 구성된 고급 선물세트다. 깔끔한 블랙 트레이에 담긴 생생한 빨간색의 한우는 풍부한 육즙과 부드러운 식감을 자랑한다. 이미지에서 보듯이, 고기의 질감과 육즙이 잘 살아있어 구이 요리에 최적이다. 특별한 날 소중한 분께 마음을 전하는 데 이보다 더 완벽한 선택은 없을 것이다. 안심하고 즐길 수 있는 농협의 품질 보증이 더해져 더욱 신뢰할 수 있는 선물이다."
5318317,[단독] 고디바 다크 초콜릿 케이크 + 커피 쿠폰 증정,39900.0,images/5318317/main.jpg,images/5318317/detail1.jpg; images/5318317/detail2.jpg; images/5318317/detail3.gif; images/5318317/detail4.jpg; images/5318317/detail5.jpg; images/5318317/detail6.jpg,케잌・디저트,,https://gift.kakao.com/product/5318317,2025-11-23T21:48:24,"고디바 다크 초콜릿 케이크는 부드러운 초콜릿 케이크와 고급스러운 초콜릿 글레이즈로 완성된 디저트다. 케이크는 2중 포장되어 안전하게 배송되며, 블랙 박스에 고급스러운 디자인이 더해져 선물로도 적합하다. 함께 제공되는 아메리카노 쿠폰은 5,500원 상당의 무료 증정 혜택을 제공한다. 케이크는 냉동 상태로 보관하며, 섭취 3시간 전 냉장실에서 해동 후 즐길 수 있다."
10579907,페레로로쉐 T8 하트 초콜릿 (8개입),10800.0,images/10579907/main.jpg,images/10579907/detail1.jpg,케잌・디저트,,https://gift.kakao.com/product/10579907,2025-11-23T21:48:44,"황금빛 선물로 불리는 페레로로쉐 T8 하트 초콜릿은 8개입으로 구성되어 있다. 하트 모양의 투명한 포장에 담겨 있으며, 각각의 초콜릿은 황금색 포일로 감싸져 있어 고급스러운 느낌을 준다. 밀크초콜릿과 헤이즐넛의 조합으로 부드럽고 바삭한 필링을 자랑한다. 페레로 로쉐의 로고가 눈에 띄게 자리잡고 있어 브랜드의 정체성을 강조한다. 이 케잌・디저트는 특별한 날에 선물로 제격인 제품이다."
5330373,"""조선호텔 베스트셀러"" 프리미엄 뉴욕 치즈 케이크",39900.0,images/5330373/main.jpg,images/5330373/detail1.jpg; images/5330373/detail2.jpg,케잌・디저트,,https://gift.kakao.com/product/5330373,2025-11-23T21:49:06,"조선호텔 베스트셀러 프리미엄 뉴욕 치즈 케이크는 고급스러운 화이트와 그레이의 대리석 패턴이 돋보이는 패키지에 담겨 있다. 크림 치즈의 깊은 풍미와 부드러움을 느낄 수 있는 이 케이크는 100년 역사의 조선호텔의 시크릿 레시피로 완성되었다. 650g의 크기로, 60mm의 높이와 150mm의 직경을 자랑하며, 냉동 보관이 가능해 언제든 즐길 수 있다. 크리스마스 분위기와 잘 어울리는 이 케이크는 특별한 선물로도 적합하다."
12472930,"나와랏 피카츄 ! 피카츄의 초코바나나 몬스터볼 케이크 (+피카츄토퍼, 띠부씰5장)",31900.0,images/12472930/main.jpg,images/12472930/detail1.jpg; images/12472930/detail2.png; images/12472930/detail3.jpg; images/12472930/detail4.jpg; images/12472930/detail5.jpg,케잌・디저트,,https://gift.kakao.com/product/12472930,2025-11-23T21:49:28,"피카츄의 초코바나나 몬스터볼 케이크는 밝은 노란색과 빨간색, 흰색의 몬스터볼 디자인으로 눈을 사로잡는다. 케이크는 달콤한 초코와 바나나 크림이 어우러져 촉촉하고 부드러운 식감을 선사한다. 피카츄 토퍼와 함께 제공되는 띠부씰 5장은 포켓몬 팬들의 즐거움을 더한다. 냉동 상태로 보관해 신선도를 유지하며, 상온에서 20~30분 해동 후 더욱 맛있게 즐길 수 있다. 이 케이크는 특별한 기념일이나 일상의 작은 축하를 위한 귀여운 디저트로 완벽하다."
2371889,"[단독] 말차&치즈의 클래식 조합, 오설록 프리미엄 녹차 치즈 케이크",31900.0,images/2371889/main.jpg,images/2371889/detail1.png; images/2371889/detail2.jpg; images/2371889/detail3.jpg; images/2371889/detail4.jpg; images/2371889/detail5.jpg,케잌・디저트,,https://gift.kakao.com/product/2371889,2025-11-23T21:49:51,"부드럽고 촉촉한 마스카포네와 크림 치즈가 조화를 이루며, 제주 말차의 진한 풍미가 돋보이는 오설록 프리미엄 녹차 치즈 케이크. 푸른색의 매끈한 표면과 황금빛 바닥이 고급스러운 디자인을 완성한다. 냉장고에서 3시간 해동 후, 최상의 맛을 즐길 수 있다. 상자와 함께 제공되는 티백은 추가로 즐길 수 있는 특별한 선물이다."
12508195,마이넘버원 케이크,35000.0,images/12508195/main.jpg,images/12508195/detail1.jpg; images/12508195/detail2.jpg,케잌・디저트,,https://gift.kakao.com/product/12508195,2025-11-23T21:50:10,"마이넘버원 케이크는 6가지 맛을 한 번에 즐길 수 있는 스테디셀러로, 티라미수, 딸기 생크림, 초코 생크림, 수플레 치즈, 블루베리 요거트, 고구마 등 다양한 맛을 담았다. 화이트 플레이트 위에 각 맛의 케이크가 층층이 쌓여 있으며, 상단에는 초콜릿과 딸기, 블루베리가 장식되어 있어 시각적으로도 매력적이다. 부드러운 텍스처와 풍부한 맛이 어우러져 누구나 좋아하는 케이크로, 특별한 날이나 일상의 달콤한 순간을 선물할 수 있는 디저트다."
5816756,행운가득 빼빼로 혼합/초코/아몬드/초코필드 10입 선물기획,13900.0,images/5816756/main.jpg,images/5816756/detail1.jpg; images/5816756/detail2.jpg; images/5816756/detail3.jpg; images/5816756/detail4.jpg; images/5816756/detail5.jpg; images/5816756/detail6.jpg; images/5816756/detail7.jpg,케잌・디저트,,https://gift.kakao.com/product/5816756,2025-11-23T21:50:34,"행운가득 빼빼로 혼합/초코/아몬드/초코필드 10입 선물기획은 케이크・디저트 카테고리에 속한 상품으로, 다양한 맛의 빼빼로가 한 상자에 담겨 있다. 상자는 빨간색, 초록색, 노란색 등 밝은 색상으로 구성되어 있으며, 귀여운 캐릭터와 행운의 클로버 디자인이 눈에 띈다. 각 맛별로 10입씩 들어 있어 선택의 폭이 넓고, 선물용으로도 적합하다. 초코, 아몬드, 초코필드 등 다양한 맛을 즐길 수 있어 다양한 취향을 만족시킨다. 상자 안에는 영양 정보와 재료가 자세히 표기되어 있어 안심하고 즐길 수 있다."
12322086,"케이팝 데몬 헌터스 콜라보, 헌트릭스 케이크",33000.0,images/12322086/main.jpg,images/12322086/detail1.jpg; images/12322086/detail2.jpg,케잌・디저트,,https://gift.kakao.com/product/12322086,2025-11-23T21:50:55,"케이팝 데몬 헌터스 콜라보, 헌트릭스 케이크는 화려한 캐릭터 디자인과 함께 선보이는 특별한 디저트다. 흰색과 파란색을 주로 사용한 케이크 위에는 세 명의 캐릭터가 생동감 있게 그려져 있으며, 상단에는 'HUNTrix' 로고가 돋보인다. 케이크는 부드러운 텍스처와 달콤한 맛으로 케잌 카테고리의 매력을 한껏 끌어올린다. 선물용으로도 적합한 이 케이크는 특별한 순간을 더욱 빛나게 만들어준다."
6211709,"""응원 선물"" 스타벅스 더블 초콜릿 케이크",33000.0,images/6211709/main.png,images/6211709/detail1.png; images/6211709/detail2.jpg; images/6211709/detail3.jpg; images/6211709/detail4.png; images/6211709/detail5.jpg; images/6211709/detail6.jpg; images/6211709/detail7.png; images/6211709/detail8.png,케잌・디저트,,https://gift.kakao.com/product/6211709,2025-11-23T21:51:18,"스타벅스 더블 초콜릿 케이크는 진한 다크 가나슈 크림과 세 가지 맛의 케이크 시트가 어우러진 달콤한 디저트다. 흰색과 초콜릿 색상의 층이 선명하게 구분되어 시각적으로도 매력적이다. 상품은 14cm 직경, 7.5cm 높이의 컴팩트한 사이즈로, 포장은 깔끔한 화이트 박스에 스티로폼과 아이스팩으로 신선하게 보관된다. 특별한 응원 선물로 적합하며, 냉동 보관 후 6시간 이상 냉장실에서 해동해 즐길 수 있다."
12456575,[NEW 한정판!] 춘식이 군고구마 티라미수 (춘식이 토퍼 증정),33000.0,images/12456575/main.jpeg,images/12456575/detail1.jpg; images/12456575/detail2.png; images/12456575/detail3.gif; images/12456575/detail4.png,케잌・디저트,,https://gift.kakao.com/product/12456575,2025-11-23T21:51:39,"춘식이 군고구마 티라미수는 케잌・디저트 카테고리에 속하는 특별한 제품이다. 화이트와 레드 컬러의 포장에 촌식이 캐릭터가 귀여운 모습으로 그려져 있어 시각적으로 매력적이다. 상품은 부드러운 카스테라 가루와 고구마 초콜릿, 고소한 고구마 크림으로 구성되어 있으며, 초콜릿 코팅과 바닐라라시트가 더해져 풍부한 맛을 선사한다. 촌식이 토퍼가 증정되어 선물용으로도 이상적이다. 냉동보관이 필요하며, 해동 후 2일 이내에 섭취하는 것이 권장된다."
12168280,"케이팝 데몬 헌터스 콜라보, 소다팝 케이크",33000.0,images/12168280/main.jpg,images/12168280/detail1.jpg,케잌・디저트,,https://gift.kakao.com/product/12168280,2025-11-23T21:51:59,"케이팝 데몬 헌터스 콜라보, 소다팝 케이크는 화려한 케이팝 캐릭터와 소다팝 디자인이 돋보이는 케이크다. 흰색과 검정색의 대비가 강렬하며, 상단에는 빨간색과 노란색의 소다팝 병 모양 장식이 있어 시각적으로 매력적이다. 부드러운 케이크와 탄산감이 느껴지는 소다팝의 조합으로, 특별한 디저트 경험을 선사한다. 케이크의 크기는 적당해 여러 사람이 함께 즐길 수 있으며, 케이팝 팬이나 소다팝 애호가에게 이상적인 선물이다."
11409340,진정한 티라미수 케이크,30000.0,images/11409340/main.png,images/11409340/detail1.png; images/11409340/detail2.jpg; images/11409340/detail3.jpg,케잌・디저트,,https://gift.kakao.com/product/11409340,2025-11-23T21:52:19,"진정한 티라미수 케이크는 부드러운 화이트 크림과 다크 초콜릿 조각이 어우러진 디저트로, 상큼한 커피 향이 느껴집니다. 케이크 위에는 'Tiramisu'라는 글자가 적힌 초콜릿 플레이트가 장식되어 고급스러운 느낌을 더합니다. 바삭한 비스킷과 쫄깃한 크림의 조화로, 한 입 가득 피지는 진한 티라미수의 맛을 선사합니다. 간편한 주문과 배달 서비스로 언제 어디서든 즐길 수 있는 케이크입니다."
11607006,망고 생크림 케이크,38000.0,images/11607006/main.jpg,images/11607006/detail1.jpg; images/11607006/detail2.jpg; images/11607006/detail3.png,케잌・디저트,,https://gift.kakao.com/product/11607006,2025-11-23T21:52:40,"망고 생크림 케이크는 상큼한 망고와 부드러운 생크림의 조화로 신선하고 달콤한 맛을 선사합니다. 황금빛 망고 조각이 풍성하게 올라간 토핑과 촉촉한 케이크 본체가 어우러져 시각적으로도 매력적입니다. 높이 15cm의 케이크는 생일이나 특별한 날에 이상적인 디저트로, 망고 플리와 망고 콤포트가 더해져 풍미를 극대화합니다. 간편한 주문과 배달 서비스로 언제 어디서나 즐길 수 있는 케이크입니다."
11412619,블루밍 넛츠 아이스크림 케이크(피스타치오+마카다미아넛),43900.0,images/11412619/main.png,images/11412619/detail1.jpg; images/11412619/detail2.jpg; images/11412619/detail3.jpg; images/11412619/detail4.gif; images/11412619/detail5.jpg; images/11412619/detail6.gif; images/11412619/detail7.jpg,케잌・디저트,,https://gift.kakao.com/product/11412619,2025-11-23T21:53:02,"블루밍 넛츠 아이스크림 케이크는 피스타치오와 마카다미아넛의 풍미가 조화롭게 어우러진 프리미엄 디저트다. 흰색 크림 위에 녹색과 갈색의 견과류가 흩어져 있어 시각적으로도 매력적이다. 케이크 밑면은 보라색과 흰색의 도시 풍경이 그려진 패키지로 감싸져 있어 고급스러운 느낌을 준다. 크리스마스 시즌을 맞아 특별한 선물로 제격인 이 케이크는 콘래드 서울과 하겐다즈의 협업으로 탄생한 프리미엄 제품으로, 특별한 순간을 더욱 빛나게 만들어준다."
12426414,행운요정 베이비 잔망루피 빼빼로6입기획,9900.0,images/12426414/main.jpg,images/12426414/detail1.jpg; images/12426414/detail2.jpg; images/12426414/detail3.jpg; images/12426414/detail4.jpg; images/12426414/detail5.jpg,케잌・디저트,,https://gift.kakao.com/product/12426414,2025-11-23T21:53:21,"행운요정 베이비 잔망루피 빼빼로6입기획은 케이크와 디저트 카테고리에 속한 귀여운 디자인의 선물세트다. 밝은 핑크색과 귀여운 캐릭터 일러스트가 눈길을 끈다. 세트에는 오리지널, 아몬드, 초코필드 세 가지 맛의 빼빼로가 포함되어 있어 다양한 선택의 폭을 제공한다. 각 맛은 고소하고 달콤한 맛을 자랑하며, 선물용 핸들 박스에 담겨 있어 포장도 깔끔하고 편리하다. 이 세트는 특별한 날에 가족이나 친구들에게 즐거움과 행운을 전달하기에 이상적이다."
11849978,저당 그릭요거트 케이크,24900.0,images/11849978/main.jpg,images/11849978/detail1.png; images/11849978/detail2.jpg,케잌・디저트,,https://gift.kakao.com/product/11849978,2025-11-23T21:53:43,저당 그릭요거트 케이크는 건강한 목초란으로 만든 부드럽고 촉촉한 시트와 꾸덕한 그릭요거트 크림이 특징이다. 흰색과 파란색의 깔끔한 포장은 시각적으로도 매력적이다. 케이크는 상큼한 딸기 과육이 가득해 씹을 때마다 터지는 상큼함을 선사한다. 특허받은 500억 CFU 생유산균이 함유되어 있어 건강한 간식으로도 적합하다. 간편한 배달 주문도 가능해 언제 어디서든 즐길 수 있다.
5312065,프랑스 프리미엄 마카롱 선물세트(12입),13900.0,images/5312065/main.jpg,images/5312065/detail1.jpg; images/5312065/detail2.png; images/5312065/detail3.jpg,케잌・디저트,,https://gift.kakao.com/product/5312065,2025-11-23T21:54:05,"프랑스 프리미엄 마카롱 선물세트는 다채로운 색상과 부드러운 질감이 돋보이는 마카롱 12입으로 구성되어 있다. 박스는 파스키에의 시그니처 컬러로 고급스러운 느낌을 자아내며, 내부에는 바닐라, 레몬, 커피, 라즈베리, 피스타치오, 초콜릿 등 다양한 맛의 마카롱이 담겨 있다. 각 마카롱은 겉은 바삭하고 속은 쫀득한 식감을 자랑하며, 철저한 품질관리와 천연재료만을 사용하여 안전하고 맛있는 제품을 제공한다. 선물 포장은 스티로폼으로 안전하게 보호되어 있어, 특별한 순간에 최고의 선물로 적합하다."
10994279,골라먹는 27 큐브,29000.0,images/10994279/main.png,images/10994279/detail1.png; images/10994279/detail2.gif; images/10994279/detail3.jpg; images/10994279/detail4.jpg; images/10994279/detail5.jpg,케잌・디저트,,https://gift.kakao.com/product/10994279,2025-11-23T21:54:27,"골라먹는 27 큐브는 케이크와 디저트의 새로운 형태로, 다채로운 색상과 패턴이 돋보이는 큐브 형태의 디저트들로 구성되어 있다. 각 큐브는 다양한 플레이버를 담고 있어, 한 입에 다양한 맛을 즐길 수 있다. 밝은 핑크색과 흰색의 배경 위에 놓인 큐브들은 시각적으로도 매우 매력적이다. 이 제품은 특별한 날을 위한 선물로도 적합하며, 카카오톡 주문하기와 배달의민족 앱을 통해 간편하게 주문할 수 있다. 큐브 형태의 디저트는 기존 케이크와는 다른 신선함과 재미를 선사한다."
5418521,"6가지 맛으로 완성하는 연말 파티, 버라이어티 크리스마스 케이크",36900.0,images/5418521/main.png,images/5418521/detail1.jpg; images/5418521/detail2.png; images/5418521/detail3.gif; images/5418521/detail4.jpg; images/5418521/detail5.png; images/5418521/detail6.jpg; images/5418521/detail7.jpg; images/5418521/detail8.jpg; images/5418521/detail9.jpg; images/5418521/detail10.png; images/5418521/detail11.jpg,케잌・디저트,,https://gift.kakao.com/product/5418521,2025-11-23T21:54:46,"연말 파티를 위한 버라이어티 크리스마스 케이크는 6가지 맛의 케이크가 한데 어우러져 풍성한 파티를 완성시킵니다. 화려한 핑크 컬러와 반짝이는 장식이 눈을 사로잡으며, 부드러운 크레이프와 촉촉한 시트 케이크가 조화를 이루어 다양한 맛을 선사합니다. 각 케이크는 고급스러운 디자인으로 포장되어 선물로도 이상적입니다. 신선한 원료와 안전한 배송으로 언제나 최상의 맛을 즐길 수 있습니다."
